"xdemAll","age","AUD","BPC1_1NET","BPC1_2NET","BPC1_3NET","BPC1_4NET","BPC1_5NET","BPC1_6NET","BPC1_7NET","BPC1_8NET","BPC1_9NET","BPC1_10NET","BPC1_11NET","BPC1_12NET","BPC1_13NET","BPC1_14_TEXT","BPC1_14NET","BPC1_15NET","BPC1_16NET","BPC2","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14_TEXT","BPC3_14NET","BPC3_15NET","BPC3_16NET","BPC4","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14_TEXT","BPC5_14NET","BPC5_15NET","BPC5_16NET","BPC6a","BPC6a_cand1n","BPC6a_cand2n","BPC6b","BPC6b_cand1n","BPC6b_cand2n","BPC6c","BPC6c_cand1n","BPC6c_cand2n","BPC6d","BPC6d_cand1n","BPC6d_cand2n","BPC6e","BPC6e_cand1n","BPC6e_cand2n","BPC6f","BPC6f_cand1n","BPC6f_cand2n","BPC7","BPC8","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14","BPC15","BPC16","BPC17_1NET","BPC17_2NET","BPC17_3NET","BPC17_4NET","BPC17_5NET","BPC17_6NET","BPC17_7NET","BPC17_8NET","BPC17_9_TEXT","BPC17_9NET","BPC17_10NET","BPCdem1","BPCdem2","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","BPCxdem6","BPCxdem7","BPCxdem8","BPCxdem9","demAgeGeneration","demBlackBin","demRaceOther","xBPC7dem","xBPC7rep","xBPC7state","xdemBidenApprove","xdemBidenApprove2","xdemBidenFav","xdemBidenFavFull","xdemEmploy","xdemEvang","xdemGender","xdemHispBin","xdemIdeo3","xdemInc3","xdemMilHH1","xdemReligion","xdemReligOther","xdemUsr","xdemWhite","xeduc3","xnr1","xnr3","xpid3","xpidGender","xreg4","xsubVote14O","xsubVote16O","xsubVote18O","xsubVote20O","wts"
1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,2,2,1,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,2,4,2,1,1,2,2,13,6,2,11,2,1,3,12,2,6,5,4,5,2,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,1,NA,NA,4,NA,NA,1,2,1,2,1,NA,2,1,2,1,2,4,NA,2,1,1,1,1,1,2,2,2,2,1,2,2.8732067523427496
1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,NA,2,2,2,NA,1,2,2,2,2,2,1,2,2,2,2,1,2,NA,2,2,2,NA,1,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,3,9,2,3,4,6,3,7,6,3,8,9,3,15,8,3,4,3,3,7,3,3,2,2,3,3,3,3,1,1,2,2,2,2,2,2,NA,2,2,NA,1,NA,NA,1,1,1,NA,NA,NA,1,2,1,NA,NA,NA,3,1,1,1,1,7,NA,2,NA,2,1,2,4,NA,3,NA,1,1,5,2,4,3,2,4,NA,4,0.8712782337103558
1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,1,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,3,9,2,3,4,3,3,1,6,3,14,11,3,9,13,3,1,14,3,2,2,2,2,3,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,2,4,2,4,7,NA,1,NA,2,1,2,4,NA,2,1,1,2,4,2,3,3,1,1,2,2,0.5882089982117327
1,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,1,1,1,2,2,2,2,2,NA,2,2,2,1,10,2,2,7,12,3,4,3,3,1,7,1,10,6,3,2,1,4,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,3,1,NA,NA,NA,4,1,1,1,2,1,NA,1,NA,2,1,2,4,NA,1,NA,2,1,1,1,1,3,1,1,1,1,0.5125306024874544
1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,2,4,6,2,9,8,3,3,4,3,14,2,3,9,4,3,15,3,4,2,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,1,1,NA,NA,NA,3,NA,1,NA,4,NA,2,4,2,4,1,NA,1,NA,1,1,2,4,NA,1,NA,2,2,3,1,1,4,2,1,NA,1,1.7389936130156916
1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,NA,2,2,2,NA,2,2,2,1,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,1,2,2,2,1,2,1,2,2,2,NA,2,2,2,1,12,14,2,9,7,1,5,3,2,15,10,2,4,7,2,4,14,1,1,3,2,2,4,3,4,3,3,2,1,2,1,2,2,1,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,1,2,4,2,4,1,1,2,NA,2,1,2,5,NA,3,1,1,2,1,2,4,3,1,2,2,2,1.6261224696758034
1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,1,2,1,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,1,2,1,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,1,5,12,2,11,5,1,6,1,1,14,4,2,4,7,2,1,7,4,5,1,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,NA,NA,4,NA,NA,1,1,1,1,3,1,1,NA,2,2,2,1,NA,1,1,3,1,3,1,1,2,1,1,1,1,1.1662207790221528
1,3,1,2,2,2,1,2,2,2,2,2,1,2,2,1,NA,2,2,2,NA,2,1,2,2,1,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,8,5,2,5,7,3,4,15,3,5,3,3,5,13,3,10,5,3,7,5,1,2,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,3,NA,2,4,2,4,3,1,1,NA,3,2,2,1,NA,3,1,1,2,3,3,5,1,2,2,NA,2,1.1669470205564256
1,3,1,2,2,2,2,2,2,1,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,1,2,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,3,2,3,1,14,12,1,14,11,2,7,5,3,1,15,2,3,10,3,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,3,NA,NA,3,NA,NA,2,4,2,3,1,2,1,NA,2,2,2,1,NA,2,1,3,2,1,2,3,1,1,1,1,2,0.39043128774200414
1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,3,5,8,3,6,5,3,6,7,3,1,15,3,5,15,3,3,1,1,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,1,NA,NA,2,4,1,1,2,NA,1,NA,2,2,2,4,NA,1,1,2,2,8,2,3,4,1,3,3,3,1.393869094780632
1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,3,14,4,2,8,12,2,1,12,1,2,3,3,8,1,3,8,4,5,7,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,5,NA,1,2,1,2,1,2,2,NA,2,1,2,5,NA,2,1,2,2,5,3,6,2,1,1,1,1,0.6412931648483154
1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,1,1,9,3,3,10,3,5,2,3,9,3,1,4,12,2,6,1,3,7,3,3,3,3,3,4,4,4,2,2,2,2,2,2,1,2,NA,2,2,NA,3,NA,NA,3,NA,1,NA,NA,NA,1,2,NA,NA,3,NA,NA,2,3,2,3,4,NA,2,NA,2,1,2,4,NA,2,1,2,2,5,1,2,2,1,1,2,1,1.9061075355748422
1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,NA,2,2,2,NA,2,2,2,1,2,2,2,1,2,2,1,2,2,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,1,2,2,2,NA,2,2,2,1,4,3,1,14,1,2,1,5,2,15,9,1,11,1,2,4,6,4,2,3,3,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,4,2,3,2,3,1,2,1,NA,2,1,2,1,NA,1,1,1,2,1,3,5,3,2,2,2,2,1.2553302246373306
1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,1,1,2,2,2,2,2,1,NA,2,2,2,3,6,3,3,4,3,3,3,4,3,11,1,3,7,13,3,9,8,3,4,1,2,1,2,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,4,NA,NA,5,NA,2,NA,NA,1,2,4,NA,2,1,1,2,4,2,4,3,2,3,NA,3,0.3457334192003726
1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,3,6,15,3,1,15,3,15,2,3,7,8,3,9,1,3,2,1,4,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,4,NA,NA,4,NA,NA,1,1,1,1,1,NA,1,NA,1,1,2,4,NA,1,1,1,1,7,1,1,3,1,1,1,1,0.17502365950548007
1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,3,7,12,2,13,3,3,12,7,2,11,14,3,4,10,1,8,11,3,2,2,3,1,2,3,2,2,3,2,1,2,2,2,2,2,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,3,NA,2,3,2,4,2,NA,2,NA,3,1,2,2,1,2,NA,1,2,1,3,6,1,2,4,NA,3,0.9798616971066209
1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,NA,2,2,2,NA,2,2,1,2,2,2,1,2,2,2,2,2,1,NA,2,2,2,NA,1,2,1,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,3,9,1,2,1,13,3,15,3,3,14,7,2,9,11,1,5,3,3,3,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,1,1,NA,NA,NA,2,NA,NA,NA,3,NA,1,2,1,1,3,NA,2,NA,2,2,2,4,NA,3,1,2,1,7,2,4,1,2,1,1,1,0.5562798277626523
1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,2,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,6,11,3,4,2,3,3,6,3,10,2,3,1,12,3,3,14,3,1,4,4,4,4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,2,4,2,4,1,NA,1,NA,2,1,2,4,NA,1,1,1,2,3,2,3,2,1,2,2,2,0.2330342674384654
1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,2,2,1,2,1,2,NA,2,2,2,NA,2,2,1,1,2,2,2,2,2,1,2,2,2,NA,2,2,2,2,14,3,1,8,3,2,3,5,3,3,14,1,7,10,1,8,12,4,5,2,3,2,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,4,1,2,1,2,5,1,2,NA,1,1,2,1,NA,2,NA,1,1,1,1,2,2,2,4,NA,1,0.6839393602268369
1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,NA,1,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,3,15,7,2,1,6,3,14,11,3,9,2,3,8,3,3,4,1,6,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,NA,NA,6,NA,NA,NA,NA,2,3,2,NA,2,NA,1,1,2,3,NA,2,1,2,1,8,1,2,1,1,1,1,1,0.5562798277626523
1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,2,1,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,3,8,3,3,1,2,1,12,3,3,1,7,3,1,15,3,1,2,3,2,3,3,3,3,3,3,3,3,1,1,2,2,1,1,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,3,2,3,2,4,1,NA,2,NA,NA,2,2,4,NA,3,1,2,2,1,2,4,1,2,2,2,2,1.9882145721672302
1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,2,7,4,2,12,6,1,6,7,1,5,14,3,3,7,1,11,5,4,2,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,NA,NA,4,NA,NA,1,2,1,2,2,2,2,1,1,1,2,1,NA,2,1,2,1,1,1,2,3,1,1,1,1,0.869942749526144
1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,3,15,10,3,11,12,3,12,5,3,2,8,3,3,10,3,12,8,3,7,5,4,4,4,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,2,4,2,4,7,NA,1,NA,2,1,2,4,NA,1,1,1,2,1,2,3,3,2,2,NA,4,0.06743795653467514
1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,2,1,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,1,1,2,NA,2,2,2,2,1,10,1,5,9,3,9,14,3,14,4,1,5,4,2,3,11,3,6,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,3,1,2,1,2,3,NA,2,NA,1,1,2,4,NA,1,1,1,2,5,1,2,4,2,4,NA,1,1.0274293612206562
1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,1,2,2,1,2,NA,2,2,2,NA,1,2,2,2,2,1,2,2,2,2,2,2,1,NA,2,2,2,3,5,11,1,5,15,1,5,7,3,5,6,2,7,2,3,12,11,6,7,5,5,5,5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,6,1,2,1,2,8,NA,2,NA,NA,1,2,4,NA,1,1,1,2,5,1,2,4,1,1,1,1,0.6775601170986538
1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,1,2,1,2,2,2,2,1,NA,2,2,2,NA,1,2,1,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,3,13,8,1,4,12,3,3,9,1,11,1,1,14,13,3,9,3,3,4,5,5,5,5,3,2,2,3,2,1,2,2,2,1,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2,1,NA,NA,NA,3,2,3,2,4,4,NA,2,NA,2,1,2,4,NA,2,NA,1,2,1,2,4,3,2,4,NA,4,0.4023294002079035
1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,3,7,1,3,5,6,3,15,13,3,6,1,3,10,1,3,5,8,6,7,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,6,NA,NA,2,3,NA,NA,2,2,2,1,2,2,2,1,NA,1,1,3,2,2,2,4,1,1,1,1,1,1.7656085001629231
1,3,1,1,2,2,1,1,2,2,2,2,2,2,2,2,NA,2,2,2,NA,1,2,2,1,1,2,2,2,2,2,2,2,2,NA,2,2,2,NA,1,1,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,8,13,3,15,9,3,14,6,3,3,5,3,8,7,3,4,6,5,6,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,5,NA,NA,1,2,1,2,2,NA,1,NA,1,3,2,2,1,2,1,2,2,3,1,1,4,1,1,1,1,1.8609630312228451
1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,3,4,3,3,10,13,2,7,11,1,6,3,2,8,7,1,7,4,1,1,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,NA,2,2,4,NA,3,NA,NA,NA,1,NA,NA,NA,1,3,NA,NA,1,NA,NA,2,4,2,4,1,2,1,NA,3,3,2,5,NA,1,1,2,2,7,3,5,2,2,2,NA,2,1.6879907314760163
1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,4,13,3,12,14,1,1,2,2,2,1,2,10,1,3,1,4,2,1,3,2,2,4,3,2,2,3,1,1,2,1,2,2,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4,NA,1,NA,2,NA,2,4,2,4,3,2,1,NA,3,3,2,1,NA,2,NA,2,2,1,2,3,4,1,2,2,2,2.1215386540520456
1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,1,13,3,3,1,14,3,4,14,2,11,10,1,10,5,2,11,10,5,1,5,5,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,1,1,1,1,4,NA,1,NA,2,1,2,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,0.16036740656128654
1,3,1,2,2,2,2,2,1,1,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,1,2,2,1,2,2,2,1,2,2,NA,2,2,2,NA,2,2,1,2,2,2,2,2,1,2,2,2,1,NA,2,2,2,3,7,10,1,14,2,1,15,2,2,13,11,1,5,15,1,1,8,2,4,2,4,4,3,2,2,2,4,2,1,1,1,2,2,2,2,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,1,NA,3,NA,NA,NA,2,NA,2,4,2,4,1,1,1,NA,3,2,2,5,NA,3,1,1,2,1,3,5,3,1,2,2,2,0.6910033961346806
1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,NA,2,2,2,NA,2,2,2,1,2,1,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,7,15,1,4,15,2,7,6,3,15,3,1,8,1,3,7,1,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,5,1,2,1,2,8,2,2,NA,1,2,2,5,NA,2,1,1,2,5,1,2,4,1,1,1,1,2.0139033375042974
1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,3,1,7,3,6,7,3,5,2,3,15,9,3,2,4,3,4,15,6,7,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,1,1,2,NA,2,NA,NA,1,2,4,NA,3,1,1,1,2,1,2,1,2,1,NA,1,0.6722670584939656
1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,3,9,1,3,15,11,3,8,2,3,8,2,3,1,5,3,13,6,6,7,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,NA,NA,NA,NA,NA,7,NA,2,NA,NA,1,2,4,NA,3,1,1,1,3,2,4,1,2,4,NA,4,1.167466421844031
1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,3,1,7,2,12,5,1,11,15,1,6,4,2,10,4,1,2,12,4,5,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,NA,NA,4,NA,NA,1,1,1,1,3,2,2,NA,1,3,2,1,NA,1,1,3,1,3,1,2,4,2,1,1,1,2.0027322094272497
1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,1,1,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,2,11,5,2,2,5,2,15,5,1,14,8,2,12,1,1,14,2,2,2,4,4,3,4,4,3,3,3,1,2,1,1,1,1,1,1,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,2,2,4,2,4,1,2,2,NA,3,2,2,1,NA,2,1,1,2,2,3,6,1,2,4,2,2,0.5331100217067122
1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,3,13,1,3,5,14,2,5,11,3,7,15,3,13,3,3,2,12,3,7,3,5,5,3,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,2,4,2,4,7,2,1,NA,2,1,2,1,NA,3,1,2,2,1,2,3,3,2,4,NA,2,1.5751198480309507
1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,1,12,15,2,1,2,3,8,1,2,3,6,1,14,4,2,9,14,4,6,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,NA,NA,NA,4,NA,1,1,1,1,1,NA,2,NA,2,2,2,4,NA,1,1,1,1,1,1,2,4,1,1,1,1,2.0139033375042974
1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,2,1,2,2,7,13,2,9,5,1,10,5,1,5,15,2,9,13,3,5,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,3,NA,1,2,2,3,5,NA,2,NA,1,2,2,4,NA,3,NA,1,2,5,2,4,2,2,4,1,3,1.3658291014993216
1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,1,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,3,4,12,2,10,5,3,15,4,3,1,9,1,3,9,2,13,2,2,3,2,5,2,3,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,1,1,NA,NA,NA,1,1,NA,NA,2,NA,1,2,1,2,4,NA,2,NA,3,1,2,4,NA,2,NA,1,2,1,1,2,3,2,4,NA,4,0.8712782337103558
